OBJECTID,ISO_CODE,COUNTRY_NAME,Date_epicrv,NewCase,TotalCase,NewDeath,TotalDeath
8090,RUS,Russian Federation,2020-03-28T00:00:00.000Z,228,1264,1,4
8091,RUS,Russian Federation,2020-03-29T00:00:00.000Z,270,1534,4,8
8092,RUS,Russian Federation,2020-03-30T00:00:00.000Z,0,1534,1,9
8093,RUS,Russian Federation,2020-03-31T00:00:00.000Z,303,1837,0,9
8094,RUS,Russian Federation,2020-04-01T00:00:00.000Z,500,2337,8,17
8095,RUS,Russian Federation,2020-04-02T00:00:00.000Z,440,2777,7,24
8096,RUS,Russian Federation,2020-04-03T00:00:00.000Z,771,3548,6,30
8097,RUS,Russian Federation,2020-04-04T00:00:00.000Z,601,4149,4,34
8098,RUS,Russian Federation,2020-04-05T00:00:00.000Z,582,4731,9,43
8099,RUS,Russian Federation,2020-04-06T00:00:00.000Z,658,5389,2,45
8100,RUS,Russian Federation,2020-04-07T00:00:00.000Z,954,6343,2,47
8101,RUS,Russian Federation,2020-04-08T00:00:00.000Z,1154,7497,11,58
8102,RUS,Russian Federation,2020-04-09T00:00:00.000Z,2634,10131,18,76
8103,RUS,Russian Federation,2020-04-10T00:00:00.000Z,1786,11917,18,94
8104,RUS,Russian Federation,2020-04-11T00:00:00.000Z,1667,13584,12,106
8105,RUS,Russian Federation,2020-04-12T00:00:00.000Z,2186,15770,24,130
8106,RUS,Russian Federation,2020-04-13T00:00:00.000Z,2558,18328,18,148
8107,RUS,Russian Federation,2020-04-14T00:00:00.000Z,2774,21102,22,170
8108,RUS,Russian Federation,2020-04-15T00:00:00.000Z,3388,24490,28,198
8109,RUS,Russian Federation,2020-04-16T00:00:00.000Z,3448,27938,34,232
8110,RUS,Russian Federation,2020-04-17T00:00:00.000Z,4070,32008,41,273
8111,RUS,Russian Federation,2020-04-18T00:00:00.000Z,4785,36793,40,313
8112,RUS,Russian Federation,2020-04-19T00:00:00.000Z,6060,42853,48,361
8113,RUS,Russian Federation,2020-04-20T00:00:00.000Z,0,42853,0,361
8114,RUS,Russian Federation,2020-04-21T00:00:00.000Z,9910,52763,95,456
8115,RUS,Russian Federation,2020-04-22T00:00:00.000Z,5236,57999,57,513
8116,RUS,Russian Federation,2020-04-23T00:00:00.000Z,0,57999,0,513
8117,RWA,Rwanda,2020-03-15T00:00:00.000Z,5,5,0,0
8118,RWA,Rwanda,2020-03-16T00:00:00.000Z,0,5,0,0
8119,RWA,Rwanda,2020-03-17T00:00:00.000Z,2,7,0,0
8120,RWA,Rwanda,2020-03-18T00:00:00.000Z,4,11,0,0
8121,RWA,Rwanda,2020-03-19T00:00:00.000Z,0,11,0,0
8122,RWA,Rwanda,2020-03-20T00:00:00.000Z,0,11,0,0
8123,RWA,Rwanda,2020-03-21T00:00:00.000Z,6,17,0,0
8124,RWA,Rwanda,2020-03-22T00:00:00.000Z,0,17,0,0
8125,RWA,Rwanda,2020-03-23T00:00:00.000Z,0,17,0,0
8126,RWA,Rwanda,2020-03-24T00:00:00.000Z,19,36,0,0
8127,RWA,Rwanda,2020-03-25T00:00:00.000Z,4,40,0,0
8128,RWA,Rwanda,2020-03-26T00:00:00.000Z,1,41,0,0
8129,RWA,Rwanda,2020-03-27T00:00:00.000Z,9,50,0,0
8130,RWA,Rwanda,2020-03-28T00:00:00.000Z,4,54,0,0
8131,RWA,Rwanda,2020-03-29T00:00:00.000Z,6,60,0,0
8132,RWA,Rwanda,2020-03-30T00:00:00.000Z,10,70,0,0
8133,RWA,Rwanda,2020-03-31T00:00:00.000Z,0,70,0,0
8134,RWA,Rwanda,2020-04-01T00:00:00.000Z,5,75,0,0
8135,RWA,Rwanda,2020-04-02T00:00:00.000Z,7,82,0,0
8136,RWA,Rwanda,2020-04-03T00:00:00.000Z,2,84,0,0
8137,RWA,Rwanda,2020-04-04T00:00:00.000Z,5,89,0,0
8138,RWA,Rwanda,2020-04-05T00:00:00.000Z,13,102,0,0
8139,RWA,Rwanda,2020-04-06T00:00:00.000Z,0,102,0,0
8140,RWA,Rwanda,2020-04-07T00:00:00.000Z,2,104,0,0
8141,RWA,Rwanda,2020-04-08T00:00:00.000Z,1,105,0,0
8142,RWA,Rwanda,2020-04-09T00:00:00.000Z,5,110,0,0
8143,RWA,Rwanda,2020-04-10T00:00:00.000Z,3,113,0,0
8144,RWA,Rwanda,2020-04-11T00:00:00.000Z,5,118,0,0
8145,RWA,Rwanda,2020-04-12T00:00:00.000Z,2,120,0,0
8146,RWA,Rwanda,2020-04-13T00:00:00.000Z,6,126,0,0
8147,RWA,Rwanda,2020-04-14T00:00:00.000Z,1,127,0,0
8148,RWA,Rwanda,2020-04-15T00:00:00.000Z,7,134,0,0
8149,RWA,Rwanda,2020-04-16T00:00:00.000Z,2,136,0,0
8150,RWA,Rwanda,2020-04-17T00:00:00.000Z,2,138,0,0
8151,RWA,Rwanda,2020-04-18T00:00:00.000Z,0,138,0,0
8152,RWA,Rwanda,2020-04-19T00:00:00.000Z,6,144,0,0
8153,RWA,Rwanda,2020-04-20T00:00:00.000Z,3,147,0,0
8154,RWA,Rwanda,2020-04-21T00:00:00.000Z,0,147,0,0
8155,RWA,Rwanda,2020-04-22T00:00:00.000Z,3,150,0,0
8156,RWA,Rwanda,2020-04-23T00:00:00.000Z,3,153,0,0
8157,BLM,Saint Barthélemy,2020-03-02T00:00:00.000Z,1,1,0,0
8158,BLM,Saint Barthélemy,2020-03-03T00:00:00.000Z,0,1,0,0
8159,BLM,Saint Barthélemy,2020-03-04T00:00:00.000Z,0,1,0,0
8160,BLM,Saint Barthélemy,2020-03-05T00:00:00.000Z,0,1,0,0
8161,BLM,Saint Barthélemy,2020-03-06T00:00:00.000Z,0,1,0,0
8162,BLM,Saint Barthélemy,2020-03-07T00:00:00.000Z,0,1,0,0
8163,BLM,Saint Barthélemy,2020-03-08T00:00:00.000Z,0,1,0,0
8164,BLM,Saint Barthélemy,2020-03-09T00:00:00.000Z,0,1,0,0
8165,BLM,Saint Barthélemy,2020-03-10T00:00:00.000Z,0,1,0,0
8166,BLM,Saint Barthélemy,2020-03-11T00:00:00.000Z,0,1,0,0
8167,BLM,Saint Barthélemy,2020-03-12T00:00:00.000Z,0,1,0,0
8168,BLM,Saint Barthélemy,2020-03-13T00:00:00.000Z,0,1,0,0
8169,BLM,Saint Barthélemy,2020-03-14T00:00:00.000Z,0,1,0,0
8170,BLM,Saint Barthélemy,2020-03-15T00:00:00.000Z,2,3,0,0
8171,BLM,Saint Barthélemy,2020-03-16T00:00:00.000Z,0,3,0,0
8172,BLM,Saint Barthélemy,2020-03-17T00:00:00.000Z,0,3,0,0
8173,BLM,Saint Barthélemy,2020-03-18T00:00:00.000Z,0,3,0,0
8174,BLM,Saint Barthélemy,2020-03-19T00:00:00.000Z,0,3,0,0
8175,BLM,Saint Barthélemy,2020-03-20T00:00:00.000Z,0,3,0,0
8176,BLM,Saint Barthélemy,2020-03-21T00:00:00.000Z,0,3,0,0
8177,BLM,Saint Barthélemy,2020-03-22T00:00:00.000Z,0,3,0,0
8178,BLM,Saint Barthélemy,2020-03-23T00:00:00.000Z,0,3,0,0
8179,BLM,Saint Barthélemy,2020-03-24T00:00:00.000Z,0,3,0,0
8180,BLM,Saint Barthélemy,2020-03-25T00:00:00.000Z,0,3,0,0
8181,BLM,Saint Barthélemy,2020-03-26T00:00:00.000Z,0,3,0,0
8182,BLM,Saint Barthélemy,2020-03-27T00:00:00.000Z,0,3,0,0
8183,BLM,Saint Barthélemy,2020-03-28T00:00:00.000Z,2,5,0,0
8184,BLM,Saint Barthélemy,2020-03-29T00:00:00.000Z,0,5,0,0
8185,BLM,Saint Barthélemy,2020-03-30T00:00:00.000Z,0,5,0,0
8186,BLM,Saint Barthélemy,2020-03-31T00:00:00.000Z,1,6,0,0
8187,BLM,Saint Barthélemy,2020-04-01T00:00:00.000Z,0,6,0,0
8188,BLM,Saint Barthélemy,2020-04-02T00:00:00.000Z,0,6,0,0
8189,BLM,Saint Barthélemy,2020-04-03T00:00:00.000Z,0,6,0,0
8190,BLM,Saint Barthélemy,2020-04-04T00:00:00.000Z,0,6,0,0
8191,BLM,Saint Barthélemy,2020-04-05T00:00:00.000Z,0,6,0,0
8192,BLM,Saint Barthélemy,2020-04-06T00:00:00.000Z,0,6,0,0
8193,BLM,Saint Barthélemy,2020-04-07T00:00:00.000Z,0,6,0,0
8194,BLM,Saint Barthélemy,2020-04-08T00:00:00.000Z,0,6,0,0
8195,BLM,Saint Barthélemy,2020-04-09T00:00:00.000Z,0,6,0,0
8196,BLM,Saint Barthélemy,2020-04-10T00:00:00.000Z,0,6,0,0
8197,BLM,Saint Barthélemy,2020-04-11T00:00:00.000Z,0,6,0,0
8198,BLM,Saint Barthélemy,2020-04-12T00:00:00.000Z,0,6,0,0
8199,BLM,Saint Barthélemy,2020-04-13T00:00:00.000Z,0,6,0,0
8200,BLM,Saint Barthélemy,2020-04-14T00:00:00.000Z,0,6,0,0
8201,BLM,Saint Barthélemy,2020-04-15T00:00:00.000Z,0,6,0,0
8202,BLM,Saint Barthélemy,2020-04-16T00:00:00.000Z,0,6,0,0
8203,BLM,Saint Barthélemy,2020-04-17T00:00:00.000Z,0,6,0,0
8204,BLM,Saint Barthélemy,2020-04-18T00:00:00.000Z,0,6,0,0
8205,BLM,Saint Barthélemy,2020-04-19T00:00:00.000Z,0,6,0,0
8206,BLM,Saint Barthélemy,2020-04-20T00:00:00.000Z,0,6,0,0
8207,BLM,Saint Barthélemy,2020-04-21T00:00:00.000Z,0,6,0,0
8208,BLM,Saint Barthélemy,2020-04-22T00:00:00.000Z,0,6,0,0
8209,BLM,Saint Barthélemy,2020-04-23T00:00:00.000Z,0,6,0,0
8210,KNA,Saint Kitts and Nevis,2020-03-26T00:00:00.000Z,2,2,0,0
8211,KNA,Saint Kitts and Nevis,2020-03-27T00:00:00.000Z,0,2,0,0
8212,KNA,Saint Kitts and Nevis,2020-03-28T00:00:00.000Z,0,2,0,0
8213,KNA,Saint Kitts and Nevis,2020-03-29T00:00:00.000Z,0,2,0,0
8214,KNA,Saint Kitts and Nevis,2020-03-30T00:00:00.000Z,0,2,0,0
8215,KNA,Saint Kitts and Nevis,2020-03-31T00:00:00.000Z,0,2,0,0
8216,KNA,Saint Kitts and Nevis,2020-04-01T00:00:00.000Z,6,8,0,0
8217,KNA,Saint Kitts and Nevis,2020-04-02T00:00:00.000Z,0,8,0,0
8218,KNA,Saint Kitts and Nevis,2020-04-03T00:00:00.000Z,0,8,0,0
8219,KNA,Saint Kitts and Nevis,2020-04-04T00:00:00.000Z,0,8,0,0
8220,KNA,Saint Kitts and Nevis,2020-04-05T00:00:00.000Z,1,9,0,0
8221,KNA,Saint Kitts and Nevis,2020-04-06T00:00:00.000Z,0,9,0,0
8222,KNA,Saint Kitts and Nevis,2020-04-07T00:00:00.000Z,1,10,0,0
8223,KNA,Saint Kitts and Nevis,2020-04-08T00:00:00.000Z,0,10,0,0
8224,KNA,Saint Kitts and Nevis,2020-04-09T00:00:00.000Z,1,11,0,0
8225,KNA,Saint Kitts and Nevis,2020-04-10T00:00:00.000Z,0,11,0,0
8226,KNA,Saint Kitts and Nevis,2020-04-11T00:00:00.000Z,0,11,0,0
8227,KNA,Saint Kitts and Nevis,2020-04-12T00:00:00.000Z,1,12,0,0
8228,KNA,Saint Kitts and Nevis,2020-04-13T00:00:00.000Z,0,12,0,0
8229,KNA,Saint Kitts and Nevis,2020-04-14T00:00:00.000Z,0,12,0,0
8230,KNA,Saint Kitts and Nevis,2020-04-15T00:00:00.000Z,0,12,0,0
8231,KNA,Saint Kitts and Nevis,2020-04-16T00:00:00.000Z,2,14,0,0
8232,KNA,Saint Kitts and Nevis,2020-04-17T00:00:00.000Z,0,14,0,0
8233,KNA,Saint Kitts and Nevis,2020-04-18T00:00:00.000Z,0,14,0,0
8234,KNA,Saint Kitts and Nevis,2020-04-19T00:00:00.000Z,0,14,0,0
8235,KNA,Saint Kitts and Nevis,2020-04-20T00:00:00.000Z,0,14,0,0
8236,KNA,Saint Kitts and Nevis,2020-04-21T00:00:00.000Z,1,15,0,0
8237,KNA,Saint Kitts and Nevis,2020-04-22T00:00:00.000Z,0,15,0,0
8238,KNA,Saint Kitts and Nevis,2020-04-23T00:00:00.000Z,0,15,0,0
8239,LCA,Saint Lucia,2020-03-15T00:00:00.000Z,2,2,0,0
8240,LCA,Saint Lucia,2020-03-16T00:00:00.000Z,0,2,0,0
8241,LCA,Saint Lucia,2020-03-17T00:00:00.000Z,0,2,0,0
8242,LCA,Saint Lucia,2020-03-18T00:00:00.000Z,0,2,0,0
8243,LCA,Saint Lucia,2020-03-19T00:00:00.000Z,0,2,0,0
8244,LCA,Saint Lucia,2020-03-20T00:00:00.000Z,0,2,0,0
8245,LCA,Saint Lucia,2020-03-21T00:00:00.000Z,0,2,0,0
8246,LCA,Saint Lucia,2020-03-22T00:00:00.000Z,0,2,0,0
8247,LCA,Saint Lucia,2020-03-23T00:00:00.000Z,0,2,0,0
8248,LCA,Saint Lucia,2020-03-24T00:00:00.000Z,1,3,0,0
8249,LCA,Saint Lucia,2020-03-25T00:00:00.000Z,0,3,0,0
8250,LCA,Saint Lucia,2020-03-26T00:00:00.000Z,0,3,0,0
8251,LCA,Saint Lucia,2020-03-27T00:00:00.000Z,0,3,0,0
8252,LCA,Saint Lucia,2020-03-28T00:00:00.000Z,0,3,0,0
8253,LCA,Saint Lucia,2020-03-29T00:00:00.000Z,0,3,0,0
8254,LCA,Saint Lucia,2020-03-30T00:00:00.000Z,1,4,0,0
8255,LCA,Saint Lucia,2020-03-31T00:00:00.000Z,5,9,0,0
8256,LCA,Saint Lucia,2020-04-01T00:00:00.000Z,0,9,0,0
8257,LCA,Saint Lucia,2020-04-02T00:00:00.000Z,4,13,0,0
8258,LCA,Saint Lucia,2020-04-03T00:00:00.000Z,0,13,0,0
8259,LCA,Saint Lucia,2020-04-04T00:00:00.000Z,0,13,0,0
8260,LCA,Saint Lucia,2020-04-05T00:00:00.000Z,0,13,0,0
8261,LCA,Saint Lucia,2020-04-06T00:00:00.000Z,1,14,0,0
8262,LCA,Saint Lucia,2020-04-07T00:00:00.000Z,0,14,0,0
8263,LCA,Saint Lucia,2020-04-08T00:00:00.000Z,0,14,0,0
8264,LCA,Saint Lucia,2020-04-09T00:00:00.000Z,0,14,0,0
8265,LCA,Saint Lucia,2020-04-10T00:00:00.000Z,0,14,0,0
8266,LCA,Saint Lucia,2020-04-11T00:00:00.000Z,0,14,0,0
8267,LCA,Saint Lucia,2020-04-12T00:00:00.000Z,1,15,0,0
8268,LCA,Saint Lucia,2020-04-13T00:00:00.000Z,0,15,0,0
8269,LCA,Saint Lucia,2020-04-14T00:00:00.000Z,0,15,0,0
8270,LCA,Saint Lucia,2020-04-15T00:00:00.000Z,0,15,0,0
8271,LCA,Saint Lucia,2020-04-16T00:00:00.000Z,0,15,0,0
8272,LCA,Saint Lucia,2020-04-17T00:00:00.000Z,0,15,0,0
8273,LCA,Saint Lucia,2020-04-18T00:00:00.000Z,0,15,0,0
8274,LCA,Saint Lucia,2020-04-19T00:00:00.000Z,0,15,0,0
8275,LCA,Saint Lucia,2020-04-20T00:00:00.000Z,0,15,0,0
8276,LCA,Saint Lucia,2020-04-21T00:00:00.000Z,0,15,0,0
8277,LCA,Saint Lucia,2020-04-22T00:00:00.000Z,0,15,0,0
8278,LCA,Saint Lucia,2020-04-23T00:00:00.000Z,0,15,0,0
8279,MAF,Saint Martin,2020-03-02T00:00:00.000Z,2,2,0,0
8280,MAF,Saint Martin,2020-03-03T00:00:00.000Z,0,2,0,0
8281,MAF,Saint Martin,2020-03-04T00:00:00.000Z,0,2,0,0
8282,MAF,Saint Martin,2020-03-05T00:00:00.000Z,0,2,0,0
8283,MAF,Saint Martin,2020-03-06T00:00:00.000Z,0,2,0,0
8284,MAF,Saint Martin,2020-03-07T00:00:00.000Z,0,2,0,0
8285,MAF,Saint Martin,2020-03-08T00:00:00.000Z,0,2,0,0
8286,MAF,Saint Martin,2020-03-09T00:00:00.000Z,0,2,0,0
8287,MAF,Saint Martin,2020-03-10T00:00:00.000Z,0,2,0,0
8288,MAF,Saint Martin,2020-03-11T00:00:00.000Z,0,2,0,0
8289,MAF,Saint Martin,2020-03-12T00:00:00.000Z,0,2,0,0
8290,MAF,Saint Martin,2020-03-13T00:00:00.000Z,0,2,0,0
8291,MAF,Saint Martin,2020-03-14T00:00:00.000Z,0,2,0,0
8292,MAF,Saint Martin,2020-03-15T00:00:00.000Z,0,2,0,0
8293,MAF,Saint Martin,2020-03-16T00:00:00.000Z,0,2,0,0
8294,MAF,Saint Martin,2020-03-17T00:00:00.000Z,0,2,0,0
8295,MAF,Saint Martin,2020-03-18T00:00:00.000Z,2,4,0,0
8296,MAF,Saint Martin,2020-03-19T00:00:00.000Z,0,4,0,0
8297,MAF,Saint Martin,2020-03-20T00:00:00.000Z,0,4,0,0
8298,MAF,Saint Martin,2020-03-21T00:00:00.000Z,0,4,0,0
8299,MAF,Saint Martin,2020-03-22T00:00:00.000Z,0,4,0,0
8300,MAF,Saint Martin,2020-03-23T00:00:00.000Z,1,5,0,0
8301,MAF,Saint Martin,2020-03-24T00:00:00.000Z,3,8,0,0
8302,MAF,Saint Martin,2020-03-25T00:00:00.000Z,0,8,0,0
8303,MAF,Saint Martin,2020-03-26T00:00:00.000Z,3,11,0,0
8304,MAF,Saint Martin,2020-03-27T00:00:00.000Z,0,11,0,0
8305,MAF,Saint Martin,2020-03-28T00:00:00.000Z,1,12,0,0
8306,MAF,Saint Martin,2020-03-29T00:00:00.000Z,0,12,0,0
8307,MAF,Saint Martin,2020-03-30T00:00:00.000Z,0,12,0,0
8308,MAF,Saint Martin,2020-03-31T00:00:00.000Z,6,18,1,1
8309,MAF,Saint Martin,2020-04-01T00:00:00.000Z,0,18,1,2
8310,MAF,Saint Martin,2020-04-02T00:00:00.000Z,3,21,0,2
8311,MAF,Saint Martin,2020-04-03T00:00:00.000Z,1,22,0,2
8312,MAF,Saint Martin,2020-04-04T00:00:00.000Z,0,22,0,2
8313,MAF,Saint Martin,2020-04-05T00:00:00.000Z,2,24,0,2
8314,MAF,Saint Martin,2020-04-06T00:00:00.000Z,5,29,0,2
8315,MAF,Saint Martin,2020-04-07T00:00:00.000Z,2,31,0,2
8316,MAF,Saint Martin,2020-04-08T00:00:00.000Z,0,31,0,2
8317,MAF,Saint Martin,2020-04-09T00:00:00.000Z,0,31,0,2
8318,MAF,Saint Martin,2020-04-10T00:00:00.000Z,1,32,0,2
8319,MAF,Saint Martin,2020-04-11T00:00:00.000Z,0,32,0,2
8320,MAF,Saint Martin,2020-04-12T00:00:00.000Z,1,33,0,2
8321,MAF,Saint Martin,2020-04-13T00:00:00.000Z,0,33,0,2
8322,MAF,Saint Martin,2020-04-14T00:00:00.000Z,0,33,0,2
8323,MAF,Saint Martin,2020-04-15T00:00:00.000Z,2,35,0,2
8324,MAF,Saint Martin,2020-04-16T00:00:00.000Z,0,35,0,2
8325,MAF,Saint Martin,2020-04-17T00:00:00.000Z,0,35,0,2
8326,MAF,Saint Martin,2020-04-18T00:00:00.000Z,0,35,0,2
8327,MAF,Saint Martin,2020-04-19T00:00:00.000Z,2,37,0,2
8328,MAF,Saint Martin,2020-04-20T00:00:00.000Z,0,37,0,2
8329,MAF,Saint Martin,2020-04-21T00:00:00.000Z,0,37,0,2
8330,MAF,Saint Martin,2020-04-22T00:00:00.000Z,0,37,0,2
8331,MAF,Saint Martin,2020-04-23T00:00:00.000Z,1,38,0,2
8332,SPM,Saint Pierre and Miquelon,2020-04-08T00:00:00.000Z,1,1,0,0
8333,SPM,Saint Pierre and Miquelon,2020-04-09T00:00:00.000Z,0,1,0,0
8334,SPM,Saint Pierre and Miquelon,2020-04-10T00:00:00.000Z,0,1,0,0
8335,SPM,Saint Pierre and Miquelon,2020-04-11T00:00:00.000Z,0,1,0,0
8336,SPM,Saint Pierre and Miquelon,2020-04-12T00:00:00.000Z,0,1,0,0
8337,SPM,Saint Pierre and Miquelon,2020-04-13T00:00:00.000Z,0,1,0,0
8338,SPM,Saint Pierre and Miquelon,2020-04-14T00:00:00.000Z,0,1,0,0
8339,SPM,Saint Pierre and Miquelon,2020-04-15T00:00:00.000Z,0,1,0,0
8340,SPM,Saint Pierre and Miquelon,2020-04-16T00:00:00.000Z,0,1,0,0
8341,SPM,Saint Pierre and Miquelon,2020-04-17T00:00:00.000Z,0,1,0,0
8342,SPM,Saint Pierre and Miquelon,2020-04-18T00:00:00.000Z,0,1,0,0
8343,SPM,Saint Pierre and Miquelon,2020-04-19T00:00:00.000Z,0,1,0,0
8344,SPM,Saint Pierre and Miquelon,2020-04-20T00:00:00.000Z,0,1,0,0
8345,SPM,Saint Pierre and Miquelon,2020-04-21T00:00:00.000Z,0,1,0,0
8346,SPM,Saint Pierre and Miquelon,2020-04-22T00:00:00.000Z,0,1,0,0
8347,SPM,Saint Pierre and Miquelon,2020-04-23T00:00:00.000Z,0,1,0,0
8348,VCT,Saint Vincent and the Grenadines,2020-03-13T00:00:00.000Z,1,1,0,0
8349,VCT,Saint Vincent and the Grenadines,2020-03-14T00:00:00.000Z,0,1,0,0
8350,VCT,Saint Vincent and the Grenadines,2020-03-15T00:00:00.000Z,0,1,0,0
8351,VCT,Saint Vincent and the Grenadines,2020-03-16T00:00:00.000Z,0,1,0,0
8352,VCT,Saint Vincent and the Grenadines,2020-03-17T00:00:00.000Z,0,1,0,0
8353,VCT,Saint Vincent and the Grenadines,2020-03-18T00:00:00.000Z,0,1,0,0
8354,VCT,Saint Vincent and the Grenadines,2020-03-19T00:00:00.000Z,0,1,0,0
8355,VCT,Saint Vincent and the Grenadines,2020-03-20T00:00:00.000Z,0,1,0,0
8356,VCT,Saint Vincent and the Grenadines,2020-03-21T00:00:00.000Z,0,1,0,0
8357,VCT,Saint Vincent and the Grenadines,2020-03-22T00:00:00.000Z,0,1,0,0
8358,VCT,Saint Vincent and the Grenadines,2020-03-23T00:00:00.000Z,0,1,0,0
8359,VCT,Saint Vincent and the Grenadines,2020-03-24T00:00:00.000Z,0,1,0,0
8360,VCT,Saint Vincent and the Grenadines,2020-03-25T00:00:00.000Z,0,1,0,0
8361,VCT,Saint Vincent and the Grenadines,2020-03-26T00:00:00.000Z,0,1,0,0
8362,VCT,Saint Vincent and the Grenadines,2020-03-27T00:00:00.000Z,0,1,0,0
8363,VCT,Saint Vincent and the Grenadines,2020-03-28T00:00:00.000Z,0,1,0,0
8364,VCT,Saint Vincent and the Grenadines,2020-03-29T00:00:00.000Z,0,1,0,0
8365,VCT,Saint Vincent and the Grenadines,2020-03-30T00:00:00.000Z,0,1,0,0
8366,VCT,Saint Vincent and the Grenadines,2020-03-31T00:00:00.000Z,0,1,0,0
8367,VCT,Saint Vincent and the Grenadines,2020-04-01T00:00:00.000Z,0,1,0,0
8368,VCT,Saint Vincent and the Grenadines,2020-04-02T00:00:00.000Z,0,1,0,0
8369,VCT,Saint Vincent and the Grenadines,2020-04-03T00:00:00.000Z,1,2,0,0
8370,VCT,Saint Vincent and the Grenadines,2020-04-04T00:00:00.000Z,1,3,0,0
8371,VCT,Saint Vincent and the Grenadines,2020-04-05T00:00:00.000Z,0,3,0,0
8372,VCT,Saint Vincent and the Grenadines,2020-04-06T00:00:00.000Z,0,3,0,0
8373,VCT,Saint Vincent and the Grenadines,2020-04-07T00:00:00.000Z,4,7,0,0
8374,VCT,Saint Vincent and the Grenadines,2020-04-08T00:00:00.000Z,0,7,0,0
8375,VCT,Saint Vincent and the Grenadines,2020-04-09T00:00:00.000Z,1,8,0,0
8376,VCT,Saint Vincent and the Grenadines,2020-04-10T00:00:00.000Z,0,8,0,0
8377,VCT,Saint Vincent and the Grenadines,2020-04-11T00:00:00.000Z,4,12,0,0
8378,VCT,Saint Vincent and the Grenadines,2020-04-12T00:00:00.000Z,0,12,0,0
8379,VCT,Saint Vincent and the Grenadines,2020-04-13T00:00:00.000Z,0,12,0,0
8380,VCT,Saint Vincent and the Grenadines,2020-04-14T00:00:00.000Z,0,12,0,0
8381,VCT,Saint Vincent and the Grenadines,2020-04-15T00:00:00.000Z,0,12,0,0
8382,VCT,Saint Vincent and the Grenadines,2020-04-16T00:00:00.000Z,0,12,0,0
8383,VCT,Saint Vincent and the Grenadines,2020-04-17T00:00:00.000Z,0,12,0,0
8384,VCT,Saint Vincent and the Grenadines,2020-04-18T00:00:00.000Z,0,12,0,0
8385,VCT,Saint Vincent and the Grenadines,2020-04-19T00:00:00.000Z,0,12,0,0
8386,VCT,Saint Vincent and the Grenadines,2020-04-20T00:00:00.000Z,0,12,0,0
8387,VCT,Saint Vincent and the Grenadines,2020-04-21T00:00:00.000Z,0,12,0,0
8388,VCT,Saint Vincent and the Grenadines,2020-04-22T00:00:00.000Z,0,12,0,0
8389,VCT,Saint Vincent and the Grenadines,2020-04-23T00:00:00.000Z,1,13,0,0
8390,SMR,San Marino,2020-02-28T00:00:00.000Z,1,1,0,0
8391,SMR,San Marino,2020-02-29T00:00:00.000Z,0,1,0,0
8392,SMR,San Marino,2020-03-01T00:00:00.000Z,0,1,0,0
8393,SMR,San Marino,2020-03-02T00:00:00.000Z,7,8,0,0
8394,SMR,San Marino,2020-03-03T00:00:00.000Z,0,8,0,0
8395,SMR,San Marino,2020-03-04T00:00:00.000Z,8,16,0,0
8396,SMR,San Marino,2020-03-05T00:00:00.000Z,5,21,0,0
8397,SMR,San Marino,2020-03-06T00:00:00.000Z,3,24,0,0
8398,SMR,San Marino,2020-03-07T00:00:00.000Z,3,27,1,1
8399,SMR,San Marino,2020-03-08T00:00:00.000Z,10,37,0,1
8400,SMR,San Marino,2020-03-09T00:00:00.000Z,12,49,1,2
8401,SMR,San Marino,2020-03-10T00:00:00.000Z,14,63,0,2
8402,SMR,San Marino,2020-03-11T00:00:00.000Z,6,69,1,3
8403,SMR,San Marino,2020-03-12T00:00:00.000Z,8,77,2,5
8404,SMR,San Marino,2020-03-13T00:00:00.000Z,6,83,0,5
8405,SMR,San Marino,2020-03-14T00:00:00.000Z,0,83,0,5
8406,SMR,San Marino,2020-03-15T00:00:00.000Z,9,92,0,5
8407,SMR,San Marino,2020-03-16T00:00:00.000Z,10,102,4,9
8408,SMR,San Marino,2020-03-17T00:00:00.000Z,2,104,2,11
8409,SMR,San Marino,2020-03-18T00:00:00.000Z,5,109,3,14
8410,SMR,San Marino,2020-03-19T00:00:00.000Z,17,126,0,14
8411,SMR,San Marino,2020-03-20T00:00:00.000Z,25,151,0,14
8412,SMR,San Marino,2020-03-21T00:00:00.000Z,0,151,6,20
8413,SMR,San Marino,2020-03-22T00:00:00.000Z,0,151,0,20
8414,SMR,San Marino,2020-03-23T00:00:00.000Z,0,151,0,20
8415,SMR,San Marino,2020-03-24T00:00:00.000Z,36,187,0,20
8416,SMR,San Marino,2020-03-25T00:00:00.000Z,0,187,1,21
8417,SMR,San Marino,2020-03-26T00:00:00.000Z,21,208,0,21
8418,SMR,San Marino,2020-03-27T00:00:00.000Z,10,218,0,21
8419,SMR,San Marino,2020-03-28T00:00:00.000Z,10,228,0,21
8420,SMR,San Marino,2020-03-29T00:00:00.000Z,0,228,1,22
8421,SMR,San Marino,2020-03-30T00:00:00.000Z,1,229,2,24
8422,SMR,San Marino,2020-03-31T00:00:00.000Z,1,230,1,25
8423,SMR,San Marino,2020-04-01T00:00:00.000Z,6,236,1,26
8424,SMR,San Marino,2020-04-02T00:00:00.000Z,0,236,2,28
8425,SMR,San Marino,2020-04-03T00:00:00.000Z,9,245,2,30
8426,SMR,San Marino,2020-04-04T00:00:00.000Z,7,252,2,32
8427,SMR,San Marino,2020-04-05T00:00:00.000Z,7,259,0,32
